year;month;day;hour;T;Td;ur;pressure;WD;WS;u;v;precip;Sw_dw;Sw_up;Lw_dw;Lw_up;Sw_dif;Sw_par;RH_WXT;Temp_WXT;Net_CNR1;Net_NRLite;PSP_Wm2_Avg;oc_topo;decl_rad;elev_solar;ang_hor;ang_zen;ang_hor_por;nascer_h;por_h;ast_h;fc
2022;6;14;20;25.34583333333333;nan;76.42583333333334;1014.1083333333331;165.36367235240473;3.724166666666667;-0.9340748984196409;3.5766705306848956;0.0;-1.0418333333333332;0.9769166666666665;428.2;441.07500000000005;-0.9205833333333334;4.0752500000000005;67.42416666666666;25.617499999999996;-14.916666666666664;nan;1.0526666666666666;0.0;0.406;-0.671;2.209;2.242;-5.62;6.38;17.62;20.436;1.082
2022;6;14;21;25.43583333333333;nan;74.21833333333332;1014.6833333333333;165.7267613846496;4.094416666666667;-1.0063393395357176;3.955745078270464;0.0;-0.19316666666666668;1.2003333333333333;426.4833333333333;440.85833333333335;-0.3895;4.290749999999999;65.67583333333333;25.631666666666664;-15.778333333333334;nan;0.3895;0.0;0.406;-0.911;2.47;2.481;-5.62;6.38;17.62;21.436;1.082
2022;6;14;22;25.42833333333333;nan;74.54750000000001;1014.7583333333332;162.26064506838551;4.123666666666667;-1.2506568469605186;3.9095523944826804;0.0;-0.37583333333333324;0.4131666666666667;425.7583333333334;441.2583333333334;-0.597;4.344333333333334;65.745;25.62;-16.288333333333334;nan;-0.6396666666666667;0.0;0.406;-1.143;2.732;2.714;-5.62;6.38;17.62;22.436;1.082
2022;6;14;23;25.300833333333333;nan;72.7475;1014.7333333333336;167.3663893995912;4.084083333333333;-0.890629981907188;3.9734991143036886;0.0;-0.9682499999999999;1.0287499999999998;398.875;439.2583333333334;-1.2480833333333334;4.254499999999999;64.09916666666668;25.462499999999995;-42.38583333333333;nan;-1.5574166666666667;0.0;0.406;-1.343;2.994;2.914;-5.62;6.38;17.62;23.436;1.082
2022;6;15;0;25.13666666666667;nan;73.60416666666667;1014.5333333333333;162.5578526871663;4.108833333333334;-1.2286557773790765;3.9105621516951174;0.0;-1.2407499999999998;1.4890833333333333;383.7333333333333;437.25833333333327;-1.62475;4.178916666666667;64.87416666666665;25.319999999999997;-56.2525;nan;-1.942083333333333;0.0;0.406;-1.361;-3.027;2.932;-5.62;6.38;17.62;0.436;1.082
2022;6;15;1;24.825833333333335;nan;77.76583333333333;1014.0166666666664;165.37651580520853;3.710750000000001;-0.9330833108011872;3.576152332150661;0.0;-1.8608333333333331;1.6815833333333334;405.36666666666673;436.14166666666665;-1.8127500000000003;4.071000000000001;68.71916666666668;25.09583333333333;-34.33833333333334;nan;-2.5117499999999997;0.0;0.406;-1.172;-2.766;2.743;-5.62;6.38;17.62;1.436;1.082
2022;6;15;2;24.66916666666667;nan;79.58916666666666;1013.6083333333332;160.9858854047193;3.9155;-1.2612093913732656;3.6598889040002156;0.0;-0.883;0.9932500000000001;399.69166666666666;436.4833333333333;-1.107;4.073249999999999;70.70083333333334;24.98166666666667;-38.66583333333334;nan;-1.30525;0.0;0.406;-0.941;-2.504;2.512;-5.62;6.38;17.62;2.436;1.082
2022;6;15;3;24.614166666666666;nan;78.39916666666669;1013.25;162.72226388716612;4.071333333333333;-1.2062198437985727;3.878032923495183;0.0;-1.2658333333333331;1.5814166666666667;379.3999999999999;434.7083333333334;-1.6490833333333335;4.028;69.5725;24.909166666666664;-58.15;nan;-1.98275;0.0;0.407;-0.702;-2.242;2.273;-5.62;6.38;17.62;3.435;1.082
2022;6;15;4;24.485;nan;79.385;1013.2666666666665;163.27940686662498;4.084500000000001;-1.1737763823543401;3.9072976063259475;0.0;-1.0249999999999997;1.3142499999999997;388.34166666666664;434.6166666666666;-1.3828333333333334;3.99825;70.49;24.8025;-48.612500000000004;nan;-1.6175;0.0;0.407;-0.462;-1.98;2.032;-5.62;6.38;17.62;4.435;1.082
2022;6;15;5;24.395833333333332;nan;78.94916666666667;1013.5083333333336;163.67660010444467;3.7876666666666665;-1.0603640416194795;3.620672404730715;0.0;-1.2925;1.587083333333333;378.84999999999997;433.5583333333334;-1.6700833333333334;3.9509166666666675;70.1075;24.724999999999998;-57.57583333333333;nan;-2.021;0.0;0.407;-0.223;-1.719;1.793;-5.62;6.38;17.62;5.435;1.082
2022;6;15;6;24.0275;nan;84.19583333333334;1013.8333333333334;160.52620803506673;3.2412500000000004;-1.064715608064407;3.0110405180589166;0.0;7.136666666666667;2.0057500000000004;408.18333333333334;433.2666666666667;6.0215000000000005;5.806;74.775;24.43583333333333;-19.957000000000004;nan;4.4969166666666665;16.85;0.407;0.013;-1.457;1.558;-5.62;6.38;17.62;6.435;1.082
2022;6;15;7;23.291666666666668;nan;87.16666666666664;1014.4416666666667;158.71884098910553;3.6304166666666666;-1.3046386383264756;3.349479116232123;0.254;74.88000000000001;12.899333333333331;420.7250000000001;428.7583333333334;60.035;21.08583333333333;78.40583333333333;23.585000000000004;53.955083333333334;nan;50.03583333333333;316.868;0.407;0.242;-1.195;1.329;-5.62;6.38;17.62;7.435;1.082
2022;6;15;8;24.511666666666667;nan;78.57333333333334;1015.3250000000002;163.75207571160772;3.872916666666667;-1.0787564457037926;3.7015448542036626;0.0;248.28333333333333;27.545;420.94166666666666;440.9166666666666;195.89166666666665;60.48416666666666;69.9825;24.761666666666667;200.79166666666666;nan;175.85833333333335;587.258;0.407;0.46;-0.933;1.111;-5.62;6.38;17.62;8.435;1.082
2022;6;15;9;25.1525;nan;74.53;1015.6916666666665;165.07558899689883;3.7555;-0.9623228572971506;3.6104839870699243;0.0;324.475;35.972500000000004;421.92499999999995;451.0833333333333;260.44166666666666;80.20416666666667;65.78500000000001;25.38416666666667;259.34166666666664;nan;241.9666666666667;809.602;0.407;0.658;-0.672;0.913;-5.619;6.381;17.619;9.435;1.082
2022;6;15;10;25.325000000000003;nan;70.9925;1015.7333333333336;165.384326772607;3.862250000000001;-0.9716448662179289;3.726023332284317;0.0;202.03333333333333;22.770833333333332;429.00833333333327;450.5833333333333;181.42499999999998;54.979166666666664;62.275000000000006;25.489166666666666;157.68333333333334;nan;155.63333333333335;968.754;0.407;0.821;-0.41;0.75;-5.619;6.381;17.619;10.434;1.082
2022;6;15;11;25.459166666666672;nan;70.75666666666666;1015.3083333333333;163.5093441778266;4.171166666666667;-1.1812370083992971;3.9901788312724507;0.0;454.50833333333327;57.387499999999996;422.1499999999999;460.14166666666665;337.475;113.63999999999999;62.01083333333333;25.582499999999996;359.14166666666665;nan;341.27500000000003;1053.873;0.407;0.921;-0.148;0.65;-5.619;6.381;17.619;11.434;1.082
2022;6;15;12;25.825833333333332;nan;68.99083333333333;1014.4500000000002;164.81473435480697;4.098416666666666;-1.0679002737727725;3.93452470066096;0.0;509.28333333333336;65.575;425.4916666666666;469.90000000000003;402.6333333333334;128.24166666666667;60.175833333333344;25.929999999999996;399.3;nan;374.3416666666667;1059.163;0.407;0.927;0.114;0.643;-5.619;6.381;17.619;12.434;1.082
2022;6;15;13;25.80333333333333;nan;68.72166666666668;1013.7833333333333;161.7335034333787;4.099666666666667;-1.2828432280959363;3.8865816046635207;0.0;510.9166666666667;71.54999999999998;417.125;472.46666666666664;328.5833333333333;131.025;59.86583333333334;25.91083333333333;384.00833333333327;nan;284.9083333333333;984.267;0.407;0.838;0.375;0.733;-5.619;6.381;17.619;13.434;1.082
2022;6;15;14;25.590833333333336;nan;67.34416666666668;1013.1166666666664;162.6436196641078;4.2595;-1.2667888737066464;4.053139052498639;0.0;308.1083333333334;41.04750000000001;426.0333333333333;467.75000000000006;261.7916666666667;81.88583333333334;58.62166666666667;25.7075;225.35833333333332;nan;222.58333333333337;834.29;0.407;0.682;0.637;0.889;-5.619;6.381;17.619;14.434;1.082
2022;6;15;15;25.424166666666665;nan;65.34916666666668;1012.7333333333336;161.5478827385069;4.090416666666667;-1.2892614627658172;3.863924640280871;0.0;231.71;32.6675;404.2833333333333;461.34999999999997;169.47583333333333;62.68166666666667;56.88166666666667;25.54416666666667;141.98583333333332;nan;143.97333333333333;619.453;0.407;0.487;0.899;1.084;-5.619;6.381;17.619;15.434;1.082
2022;6;15;16;25.23333333333333;nan;65.86333333333334;1012.808333333333;163.02391266302462;3.5660833333333333;-1.0369327571774767;3.396723880268428;0.0;139.17;30.4975;374.3166666666666;452.1499999999999;59.57750000000001;42.708333333333336;57.62166666666667;25.288333333333338;30.830000000000002;nan;51.48333333333334;354.393;0.407;0.271;1.161;1.3;-5.619;6.381;17.619;16.434;1.082
2022;6;15;17;24.950833333333335;nan;67.19333333333333;1013.0250000000001;164.39897451649543;3.582416666666667;-0.9598337804187995;3.437500767014381;0.0;32.75966666666667;7.41425;378.9583333333333;446.7166666666667;19.02025;13.947083333333337;58.74999999999999;25.069999999999997;-42.40266666666667;nan;15.723666666666668;57.17;0.407;0.043;1.422;1.528;-5.619;6.381;17.619;17.433;1.082
2022;6;15;18;24.5825;nan;74.96916666666668;1013.2083333333334;162.5502040342568;3.686083333333334;-1.1022640654246576;3.5066458997611556;0.0;-1.3284166666666668;1.5559166666666666;387.4083333333333;442.03333333333336;-1.4878333333333333;3.962166666666667;65.95416666666667;24.810000000000002;-57.515833333333326;nan;-2.000083333333333;0.0;0.407;-0.192;1.684;1.762;-5.619;6.381;17.619;18.433;1.082
2022;6;15;19;24.36833333333334;nan;77.00583333333334;1013.525;163.6900999522197;3.5549166666666667;-0.9952397181735089;3.4012726651304477;0.0;-1.1179166666666667;1.6174166666666665;392.60833333333335;439.5083333333334;-1.42225;3.9172499999999997;68.0825;24.629166666666666;-49.654999999999994;nan;-1.6860000000000002;0.0;0.407;-0.43;1.946;2.001;-5.619;6.381;17.619;19.433;1.082
2022;6;15;20;24.365;nan;74.52916666666668;1014.0000000000001;163.04843329563826;3.39;-0.9855485504198728;3.2333571330635897;0.0;-0.60725;1.0636666666666665;414.7833333333333;440.55833333333334;-0.7985000000000001;3.964833333333333;65.96000000000001;24.58583333333333;-27.43166666666667;nan;-0.8261666666666665;0.0;0.407;-0.67;2.208;2.241;-5.619;6.381;17.619;20.433;1.082
2022;6;15;21;24.621666666666666;nan;72.54416666666667;1014.3583333333332;161.55734748389463;3.4849166666666664;-1.0965992781548317;3.2883239984660033;0.0;-1.0255833333333333;1.3620833333333335;397.75;439.59999999999997;-1.3008333333333333;3.9882500000000007;63.839999999999996;24.829166666666666;-44.24666666666667;nan;-1.5088333333333335;0.0;0.407;-0.91;2.47;2.48;-5.619;6.381;17.619;21.433;1.082
2022;6;15;22;23.983333333333334;nan;76.23;1014.6583333333333;169.22710535549757;3.506083333333333;-0.6478489595729643;3.404893663037314;0.0;-1.8433333333333335;0.91425;419.625;437.8083333333334;-1.59975;3.85875;67.23916666666666;24.256666666666664;-20.944166666666664;nan;-2.2415833333333333;0.0;0.407;-1.142;2.731;2.713;-5.619;6.381;17.619;22.433;1.082
2022;6;15;23;23.87;nan;76.1;1014.4416666666666;165.45741273149886;2.1703333333333337;-0.5438017400856415;2.0962961805011573;0.0;-0.8259166666666666;1.2868333333333333;417.12500000000006;436.77500000000003;-1.0439166666666664;3.815166666666667;67.39;24.084166666666672;-21.745833333333337;nan;-1.2515833333333333;0.0;0.407;-1.342;2.993;2.913;-5.619;6.381;17.619;23.433;1.082
